/home/sethshj/Programs/Cr_data/13NOV24	m00	m01	m02	m10	m11	m12	m20	m21	m22
mp-1202356_Cr	0.0	0.30735343586322206	0.010079449087673378	0.30735343586322206	0.0	0.30582710353531095	0.010079449087673378	0.30582710353531095	0.0
mp-1203543_Cr	0.0	0.6074003477625225	0.6278744074172792	0.6074003477625225	0.0	0.7629196932324619	0.6278744074172792	0.7629196932324619	0.0
mp-1203963_Cr	0.0	0.30441670109333463	0.1785433206543084	0.30441670109333463	0.0	0.4141682526300531	0.1785433206543084	0.4141682526300531	0.0
mp-1203990_Cr	0.0	0.292177692385094	0.16084862306170414	0.292177692385094	0.0	0.44153919978893286	0.16084862306170414	0.44153919978893286	0.0
mp-1204482_Cr	0.0	0.40295558971947676	0.1171318639081281	0.40295558971947676	0.0	0.3395641200731204	0.1171318639081281	0.3395641200731204	0.0
mp-1204672_Cr	0.0	0.3694816495544397	0.11739478831552927	0.3694816495544397	0.0	0.34324369617965317	0.11739478831552927	0.34324369617965317	0.0
mp-1204789_Cr	0.0	0.582125978711548	0.08724803988743511	0.582125978711548	0.0	0.6253488847901344	0.08724803988743511	0.6253488847901344	0.0
mp-1205573_Cr	0.0	0.4030905309214919	0.28068570453057995	0.4030905309214919	0.0	0.43545388053172873	0.28068570453057995	0.43545388053172873	0.0
mp-1205606_Cr	0.0	0.4522600219782282	2.8625255869202702e-05	0.4522600219782282	0.0	0.4522609319816893	2.8625255869202702e-05	0.4522609319816893	0.0
mp-1205683_Cr	0.0	0.4340270890940486	6.585019661793308e-06	0.4340270890940486	0.0	0.43402654328808044	6.585019661793308e-06	0.43402654328808044	0.0
mp-1205696_Cr	0.0	0.4081958425613371	5.62815195576036e-06	0.4081958425613371	0.0	0.40819500986192714	5.62815195576036e-06	0.40819500986192714	0.0
mp-1205827_Cr	0.0	0.43660429450423033	0.044792411873939605	0.43660429450423033	0.0	0.45569061592929294	0.044792411873939605	0.45569061592929294	0.0
mp-1206083_Cr	0.0	0.3820867480711276	0.06051193595600279	0.3820867480711276	0.0	0.33108198861470894	0.06051193595600279	0.33108198861470894	0.0
mp-1206130_Cr	0.0	0.27159709361859896	4.672133072105513e-06	0.27159709361859896	0.0	0.271595426331658	4.672133072105513e-06	0.271595426331658	0.0
mp-1206397_Cr	0.0	0.39530021071857185	0.03619795598745013	0.39530021071857185	0.0	0.3794708230856687	0.03619795598745013	0.3794708230856687	0.0
mp-1207417_Cr	0.0	0.4346062024735006	0.03104008346273085	0.4346062024735006	0.0	0.40614428188943197	0.03104008346273085	0.40614428188943197	0.0
mp-1207569_Cr	0.0	0.26773267907422	0.09470692873324234	0.26773267907422	0.0	0.29290984233149747	0.09470692873324234	0.29290984233149747	0.0
mp-1207609_Cr	0.0	0.42065439809629407	0.1947933063205961	0.42065439809629407	0.0	0.46597204493481825	0.1947933063205961	0.46597204493481825	0.0
mp-1207733_Cr	0.0	0.43877228183238715	0.10800441685894005	0.43877228183238715	0.0	0.42954603231697125	0.10800441685894005	0.42954603231697125	0.0
mp-1207952_Cr	0.0	0.5186812820085863	5.868737087667025e-06	0.5186812820085863	0.0	0.5186817112557287	5.868737087667025e-06	0.5186817112557287	0.0
mp-1208150_Cr	0.0	0.4055387209237581	0.07905986625685547	0.4055387209237581	0.0	0.3945977858487793	0.07905986625685547	0.3945977858487793	0.0
mp-12083_Cr	0.0	0.42169405488891754	7.931077168644422e-06	0.42169405488891754	0.0	0.42169240374418915	7.931077168644422e-06	0.42169240374418915	0.0
mp-1208641_Cr	0.0	0.44664326151882966	0.21024848323679943	0.44664326151882966	0.0	0.4866414856091429	0.21024848323679943	0.4866414856091429	0.0
mp-1208686_Cr	0.0	0.30428411797264926	0.0769206657090955	0.30428411797264926	0.0	0.33715302147845216	0.0769206657090955	0.33715302147845216	0.0
mp-1208812_Cr	0.0	0.4442195589841414	0.1111206775699765	0.4442195589841414	0.0	0.4326532523729571	0.1111206775699765	0.4326532523729571	0.0
mp-1209520_Cr	0.0	0.45006751521039934	0.02352644121046964	0.45006751521039934	0.0	0.4317732431141548	0.02352644121046964	0.4317732431141548	0.0
mp-1209946_Cr	0.0	0.42869653634145005	0.13375850881888512	0.42869653634145005	0.0	0.4339550721335629	0.13375850881888512	0.4339550721335629	0.0
mp-1210195_Cr	0.0	0.3378081694747118	0.12136807389242217	0.3378081694747118	0.0	0.4057317809115453	0.12136807389242217	0.4057317809115453	0.0
mp-1210429_Cr	0.0	0.3427686258632857	0.07708798608291759	0.3427686258632857	0.0	0.34340747119855136	0.07708798608291759	0.34340747119855136	0.0
mp-1211656_Cr	0.0	0.4076010241506627	0.12347585148295002	0.4076010241506627	0.0	0.2914375165815501	0.12347585148295002	0.2914375165815501	0.0
mp-1211715_Cr	0.0	0.36780288408012735	0.0926660330435418	0.36780288408012735	0.0	0.3036491194520028	0.0926660330435418	0.3036491194520028	0.0
mp-1212114_Cr	0.0	0.5137984517603466	0.10139065187404085	0.5137984517603466	0.0	0.531619781755441	0.10139065187404085	0.531619781755441	0.0
mp-1212155_Cr	0.0	0.4380212232367109	0.10177491755372539	0.4380212232367109	0.0	0.420049800764563	0.10177491755372539	0.420049800764563	0.0
mp-1212226_Cr	0.0	0.27247606088258686	4.154906200545501e-06	0.27247606088258686	0.0	0.2724757076101891	4.154906200545501e-06	0.2724757076101891	0.0
mp-1212384_Cr	0.0	0.4262663485203273	0.20512689790958585	0.4262663485203273	0.0	0.470859535652942	0.20512689790958585	0.470859535652942	0.0
mp-1212416_Cr	0.0	0.3630318452138567	0.10968682993520973	0.3630318452138567	0.0	0.3167803224601829	0.10968682993520973	0.3167803224601829	0.0
mp-1212865_Cr	0.0	0.39267945634893076	0.06193926016856763	0.39267945634893076	0.0	0.3897132989679137	0.06193926016856763	0.3897132989679137	0.0
mp-1213015_Cr	0.0	0.4018851662913739	0.18818757567729377	0.4018851662913739	0.0	0.46634915111599734	0.18818757567729377	0.46634915111599734	0.0
mp-1213765_Cr	0.0	0.4273005176227639	0.028245476300032133	0.4273005176227639	0.0	0.4373082302160119	0.028245476300032133	0.4373082302160119	0.0
mp-1213816_Cr	0.0	0.40498133613196663	0.06295954294544588	0.40498133613196663	0.0	0.42221148693372956	0.06295954294544588	0.42221148693372956	0.0
mp-1213944_Cr	0.0	0.37198964032289206	0.07615431824793553	0.37198964032289206	0.0	0.3530165207318898	0.07615431824793553	0.3530165207318898	0.0
mp-1214059_Cr	0.0	0.40197518872605303	0.1025363978813279	0.40197518872605303	0.0	0.41735622091030444	0.1025363978813279	0.41735622091030444	0.0
mp-1214115_Cr	0.0	0.536488795036232	0.04307582258471526	0.536488795036232	0.0	0.530016141743167	0.04307582258471526	0.530016141743167	0.0
mp-1214694_Cr	0.0	0.3319195574852663	0.5047613335908743	0.3319195574852663	0.0	0.7011386911955159	0.5047613335908743	0.7011386911955159	0.0
mp-1215152_Cr	0.0	0.45736728653562364	0.10730575144013912	0.45736728653562364	0.0	0.42430086393691957	0.10730575144013912	0.42430086393691957	0.0
mp-1215268_Cr	0.0	0.250612382651326	0.11252350360244368	0.250612382651326	0.0	0.3015263702026195	0.11252350360244368	0.3015263702026195	0.0
mp-1215269_Cr	0.0	0.28753625399250116	0.16361590799217518	0.28753625399250116	0.0	0.30827288856444324	0.16361590799217518	0.30827288856444324	0.0
mp-1215491_Cr	0.0	0.2944478101684637	0.11580250401061432	0.2944478101684637	0.0	0.333797368620961	0.11580250401061432	0.333797368620961	0.0
mp-1216280_Cr	0.0	0.3831567788741448	0.2573392518755313	0.3831567788741448	0.0	0.31511847529441933	0.2573392518755313	0.31511847529441933	0.0
mp-1216308_Cr	0.0	0.3830306075951143	0.23385257252587924	0.3830306075951143	0.0	0.2863712438553827	0.23385257252587924	0.2863712438553827	0.0
mp-1216375_Cr	0.0	0.40383628815209094	0.19950687619670848	0.40383628815209094	0.0	0.5276783328529281	0.19950687619670848	0.5276783328529281	0.0
mp-1216383_Cr	0.0	0.2503693337602592	0.041973314983022286	0.2503693337602592	0.0	0.27752447476195574	0.041973314983022286	0.27752447476195574	0.0
mp-1216389_Cr	0.0	0.2906288204446056	0.07269980273230305	0.2906288204446056	0.0	0.31869422887492393	0.07269980273230305	0.31869422887492393	0.0
mp-1216398_Cr	0.0	0.32159087380682805	0.13370937173372693	0.32159087380682805	0.0	0.28025481662400853	0.13370937173372693	0.28025481662400853	0.0
mp-1216482_Cr	0.0	0.5868704669115706	0.1298097874522732	0.5868704669115706	0.0	0.5619451347711855	0.1298097874522732	0.5619451347711855	0.0
mp-1216865_Cr	0.0	0.2688537290072912	0.06766576817743213	0.2688537290072912	0.0	0.3022948042770612	0.06766576817743213	0.3022948042770612	0.0
mp-1216877_Cr	0.0	0.396707612418625	0.1396404554411314	0.396707612418625	0.0	0.4228253058867285	0.1396404554411314	0.4228253058867285	0.0
mp-1217253_Cr	0.0	0.4896711080846711	0.27646584921414374	0.4896711080846711	0.0	0.22986092110805462	0.27646584921414374	0.22986092110805462	0.0
mp-1217256_Cr	0.0	0.37161738760865626	0.3430134655811415	0.37161738760865626	0.0	0.5738376389853205	0.3430134655811415	0.5738376389853205	0.0
mp-1217958_Cr	0.0	0.3878305688242219	0.15001536174013144	0.3878305688242219	0.0	0.4259441898713047	0.15001536174013144	0.4259441898713047	0.0
mp-1217990_Cr	0.0	0.4055304853712045	0.12908977003318683	0.4055304853712045	0.0	0.426558769814815	0.12908977003318683	0.426558769814815	0.0
mp-1218260_Cr	0.0	0.5464816443393002	0.307889292318074	0.5464816443393002	0.0	0.5333885597146966	0.307889292318074	0.5333885597146966	0.0
mp-1218443_Cr	0.0	0.5461140665094404	0.4466797008094236	0.5461140665094404	0.0	0.48827148225908984	0.4466797008094236	0.48827148225908984	0.0
mp-1218539_Cr	0.0	0.5686409257966051	0.03942817197807779	0.5686409257966051	0.0	0.5580573795765829	0.03942817197807779	0.5580573795765829	0.0
mp-1218765_Cr	0.0	0.4300313233347168	0.05626413368622588	0.4300313233347168	0.0	0.40893275814992724	0.05626413368622588	0.40893275814992724	0.0
mp-1219598_Cr	0.0	0.3656987632144367	0.07722177888329064	0.3656987632144367	0.0	0.4096961272431812	0.07722177888329064	0.4096961272431812	0.0
mp-1219632_Cr	0.0	0.38852590857702607	0.13774820815564842	0.38852590857702607	0.0	0.4469161535090101	0.13774820815564842	0.4469161535090101	0.0
mp-1219755_Cr	0.0	0.48918822778680765	0.027766997164766858	0.48918822778680765	0.0	0.4832086425684994	0.027766997164766858	0.4832086425684994	0.0
mp-1219758_Cr	0.0	0.462220065857245	0.021745690744001546	0.462220065857245	0.0	0.46045364887747947	0.021745690744001546	0.46045364887747947	0.0
mp-1220514_Cr	0.0	0.39308650915882537	5.079100452525981e-06	0.39308650915882537	0.0	0.3930866859861109	5.079100452525981e-06	0.3930866859861109	0.0
mp-1221636_Cr	0.0	0.33081822337445355	0.13474166886582742	0.33081822337445355	0.0	0.30811404236861245	0.13474166886582742	0.30811404236861245	0.0
mp-1221644_Cr	0.0	0.3206416642544992	0.1662196430627913	0.3206416642544992	0.0	0.45979660758687046	0.1662196430627913	0.45979660758687046	0.0
mp-1221647_Cr	0.0	0.24938805091615032	0.055648680335842485	0.24938805091615032	0.0	0.2856482870809981	0.055648680335842485	0.2856482870809981	0.0
mp-1221731_Cr	0.0	0.3855031562830811	0.110336800204061	0.3855031562830811	0.0	0.42796283529682483	0.110336800204061	0.42796283529682483	0.0
mp-1221891_Cr	0.0	0.3370213244722213	0.008302792911680687	0.3370213244722213	0.0	0.3383047966532892	0.008302792911680687	0.3383047966532892	0.0
mp-1221907_Cr	0.0	0.39645804877994273	0.05568889104979764	0.39645804877994273	0.0	0.4255350268909128	0.05568889104979764	0.4255350268909128	0.0
mp-1222_Cr	0.0	0.3402666950206559	0.047349664630514765	0.3402666950206559	0.0	0.34990213012881244	0.047349664630514765	0.34990213012881244	0.0
mp-1222897_Cr	0.0	0.49042728906547606	0.23756201975621077	0.49042728906547606	0.0	0.4126266691844986	0.23756201975621077	0.4126266691844986	0.0
mp-1223017_Cr	0.0	0.36418235259210696	0.08604260718166701	0.36418235259210696	0.0	0.35296950680918376	0.08604260718166701	0.35296950680918376	0.0
mp-1223155_Cr	0.0	0.4426654731328283	0.0580792425850722	0.4426654731328283	0.0	0.4633875190028963	0.0580792425850722	0.4633875190028963	0.0
mp-1223257_Cr	0.0	0.4266503280574448	0.03746853484885284	0.4266503280574448	0.0	0.4206600615006004	0.03746853484885284	0.4206600615006004	0.0
mp-1223464_Cr	0.0	0.4667747551313779	0.08326872574749462	0.4667747551313779	0.0	0.45477613305573633	0.08326872574749462	0.45477613305573633	0.0
mp-1223481_Cr	0.0	0.38562936518529256	0.08357691101473234	0.38562936518529256	0.0	0.4274681679327619	0.08357691101473234	0.4274681679327619	0.0
mp-1226164_Cr	0.0	0.2823863478510256	0.18058863316207285	0.2823863478510256	0.0	0.3651951308580749	0.18058863316207285	0.3651951308580749	0.0
mp-1226213_Cr	0.0	0.30757776278684124	0.0959130821091295	0.30757776278684124	0.0	0.36219603245881565	0.0959130821091295	0.36219603245881565	0.0
mp-1226239_Cr	0.0	0.40422137230796773	0.11402864713278073	0.40422137230796773	0.0	0.44566798920595374	0.11402864713278073	0.44566798920595374	0.0
mp-1226245_Cr	0.0	0.3858616930273571	0.0921233663827619	0.3858616930273571	0.0	0.4082275208599143	0.0921233663827619	0.4082275208599143	0.0
mp-1226254_Cr	0.0	0.4074544231720505	0.08127711521991818	0.4074544231720505	0.0	0.4127723974574558	0.08127711521991818	0.4127723974574558	0.0
mp-1226258_Cr	0.0	0.3923169208234267	0.0789155675544721	0.3923169208234267	0.0	0.39166672768869154	0.0789155675544721	0.39166672768869154	0.0
mp-1226279_Cr	0.0	0.38803295645228825	0.010782810854848598	0.38803295645228825	0.0	0.38402286765991556	0.010782810854848598	0.38402286765991556	0.0
mp-1226290_Cr	0.0	0.40774460483682035	0.08798079037428853	0.40774460483682035	0.0	0.3862175228150053	0.08798079037428853	0.3862175228150053	0.0
mp-1226374_Cr	0.0	0.2992674371620393	0.10765343055852836	0.2992674371620393	0.0	0.30087389072781495	0.10765343055852836	0.30087389072781495	0.0
mp-1226393_Cr	0.0	0.2906125518693502	0.1728748000372137	0.2906125518693502	0.0	0.3503472804727784	0.1728748000372137	0.3503472804727784	0.0
mp-1226434_Cr	0.0	0.4662726905764217	0.07458903971312021	0.4662726905764217	0.0	0.42004849893175705	0.07458903971312021	0.42004849893175705	0.0
mp-1226532_Cr	0.0	0.27340417296021874	0.0580664812001068	0.27340417296021874	0.0	0.30140981256782634	0.0580664812001068	0.30140981256782634	0.0
mp-1227067_Cr	0.0	0.3390322434291333	0.36985146699037974	0.3390322434291333	0.0	0.4570241609712988	0.36985146699037974	0.4570241609712988	0.0
mp-1227138_Cr	0.0	0.5631023710070485	0.13760352159382325	0.5631023710070485	0.0	0.5665447593486773	0.13760352159382325	0.5665447593486773	0.0
mp-1227141_Cr	0.0	0.56691926543252	0.15842098362868157	0.56691926543252	0.0	0.5986759370852707	0.15842098362868157	0.5986759370852707	0.0
mp-1227753_Cr	0.0	0.3007027928258466	0.07539903724584666	0.3007027928258466	0.0	0.36016763537835267	0.07539903724584666	0.36016763537835267	0.0
mp-1227851_Cr	0.0	0.4386379280190713	1.2210340984489832e-05	0.4386379280190713	0.0	0.43863990848400447	1.2210340984489832e-05	0.43863990848400447	0.0
mp-1227861_Cr	0.0	0.4470643690198058	9.19519856807448e-06	0.4470643690198058	0.0	0.44706401420222924	9.19519856807448e-06	0.44706401420222924	0.0
mp-1228622_Cr	0.0	0.4306500272960093	0.03475966519174337	0.4306500272960093	0.0	0.44477568007954	0.03475966519174337	0.44477568007954	0.0
mp-1228748_Cr	0.0	0.44246964738960914	7.4000956153363114e-06	0.44246964738960914	0.0	0.4424688898406282	7.4000956153363114e-06	0.4424688898406282	0.0
mp-1228863_Cr	0.0	0.3620636263639174	0.18671138176868626	0.3620636263639174	0.0	0.3109376306003068	0.18671138176868626	0.3109376306003068	0.0
mp-1228892_Cr	0.0	0.47766185977522796	0.0553603625457112	0.47766185977522796	0.0	0.4987840498636735	0.0553603625457112	0.4987840498636735	0.0
mp-1228906_Cr	0.0	0.21762991785534627	0.14943067997011858	0.21762991785534627	0.0	0.3574106980383451	0.14943067997011858	0.3574106980383451	0.0
mp-1228914_Cr	0.0	0.22564183947120917	0.07124668134488804	0.22564183947120917	0.0	0.27801425033726535	0.07124668134488804	0.27801425033726535	0.0
mp-1229299_Cr	0.0	0.5511375422411877	1.7517763234025353e-05	0.5511375422411877	0.0	0.5511323690963847	1.7517763234025353e-05	0.5511323690963847	0.0
mp-1232352_Cr	0.0	0.5520239942261134	0.06919562328298437	0.5520239942261134	0.0	0.549241210477881	0.06919562328298437	0.549241210477881	0.0
mp-1232521_Cr	0.0	0.34059118485696815	0.14706943712836051	0.34059118485696815	0.0	0.45316569602950424	0.14706943712836051	0.45316569602950424	0.0
mp-1232897_Cr	0.0	0.3219061354983322	0.031159784777919926	0.3219061354983322	0.0	0.3101439248173206	0.031159784777919926	0.3101439248173206	0.0
mp-1233043_Cr	0.0	0.3891538906563694	0.0625414585251274	0.3891538906563694	0.0	0.3696012716237303	0.0625414585251274	0.3696012716237303	0.0
mp-1235154_Cr	0.0	0.423120003229029	0.5123572563279188	0.423120003229029	0.0	0.6877440594061043	0.5123572563279188	0.6877440594061043	0.0
mp-1235970_Cr	0.0	0.4289819443279445	0.4212397017465583	0.4289819443279445	0.0	0.5704689416451716	0.4212397017465583	0.5704689416451716	0.0
mp-1238830_Cr	0.0	0.45493457631101336	0.07975229845494196	0.45493457631101336	0.0	0.42515295706422385	0.07975229845494196	0.42515295706422385	0.0
mp-1238853_Cr	0.0	0.46207471625917595	0.02994377137219335	0.46207471625917595	0.0	0.4597727990089101	0.02994377137219335	0.4597727990089101	0.0
mp-1238862_Cr	0.0	0.4356801843823237	0.11769366735603576	0.4356801843823237	0.0	0.4526159443352552	0.11769366735603576	0.4526159443352552	0.0
mp-1238875_Cr	0.0	0.48588416362586473	0.04465725325802107	0.48588416362586473	0.0	0.46111140277231544	0.04465725325802107	0.46111140277231544	0.0
mp-1238884_Cr	0.0	0.4969317139167337	0.08126858164293524	0.4969317139167337	0.0	0.47406214312062217	0.08126858164293524	0.47406214312062217	0.0
mp-1238887_Cr	0.0	0.44234082899885196	0.07162148107414931	0.44234082899885196	0.0	0.4416546613848322	0.07162148107414931	0.4416546613848322	0.0
mp-1238901_Cr	0.0	0.45124999558458145	0.07465269990623132	0.45124999558458145	0.0	0.4740100283678452	0.07465269990623132	0.4740100283678452	0.0
mp-1239127_Cr	0.0	0.5224620636995309	0.107925852784582	0.5224620636995309	0.0	0.5225990465621075	0.107925852784582	0.5225990465621075	0.0
mp-1239128_Cr	0.0	0.43601354460126907	0.03633718300153741	0.43601354460126907	0.0	0.4332863907139536	0.03633718300153741	0.4332863907139536	0.0
mp-1239186_Cr	0.0	0.4701427057080074	0.10079678625894918	0.4701427057080074	0.0	0.4750405529736525	0.10079678625894918	0.4750405529736525	0.0
mp-1239210_Cr	0.0	0.44395659608275506	0.04842100363454643	0.44395659608275506	0.0	0.44673945118782826	0.04842100363454643	0.44673945118782826	0.0
mp-1239213_Cr	0.0	0.5291202034452069	0.1042476003405555	0.5291202034452069	0.0	0.47453208910572114	0.1042476003405555	0.47453208910572114	0.0
mp-1239247_Cr	0.0	0.4483146709603889	0.13201039579841725	0.4483146709603889	0.0	0.4427997380242465	0.13201039579841725	0.4427997380242465	0.0
mp-1245402_Cr	0.0	0.20977716266076016	0.5122414336956206	0.20977716266076016	0.0	0.6897553248540145	0.5122414336956206	0.6897553248540145	0.0
mp-1245466_Cr	0.0	0.27967507533282526	0.6756225815412995	0.27967507533282526	0.0	0.7937214393137871	0.6756225815412995	0.7937214393137871	0.0
mp-1245524_Cr	0.0	0.21963466029012196	0.3133076558453521	0.21963466029012196	0.0	0.5039760588238626	0.3133076558453521	0.5039760588238626	0.0
mp-1245547_Cr	0.0	0.4138282373038266	0.30916993675362303	0.4138282373038266	0.0	0.534280055508252	0.30916993675362303	0.534280055508252	0.0
mp-1245617_Cr	0.0	0.5323836567235805	0.17141229811872682	0.5323836567235805	0.0	0.4671050555843629	0.17141229811872682	0.4671050555843629	0.0
mp-1245698_Cr	0.0	0.3071981314906006	0.04850995936618778	0.3071981314906006	0.0	0.3263138112666621	0.04850995936618778	0.3263138112666621	0.0
mp-1245723_Cr	0.0	0.24969342672621878	0.6246904665080026	0.24969342672621878	0.0	0.7137216302159797	0.6246904665080026	0.7137216302159797	0.0
mp-1245851_Cr	0.0	0.23689489289896656	0.02131646705179469	0.23689489289896656	0.0	0.23489656786906207	0.02131646705179469	0.23489656786906207	0.0
mp-1245955_Cr	0.0	0.3706838414374034	0.4085713962029611	0.3706838414374034	0.0	0.5531227061260112	0.4085713962029611	0.5531227061260112	0.0
mp-1246030_Cr	0.0	0.5235968415904985	0.5335825463172558	0.5235968415904985	0.0	0.42795923003363023	0.5335825463172558	0.42795923003363023	0.0
mp-1246110_Cr	0.0	0.24246873153601042	0.029161686801824217	0.24246873153601042	0.0	0.2339422117456308	0.029161686801824217	0.2339422117456308	0.0
mp-1246373_Cr	0.0	0.26365853636845493	0.1452481712653023	0.26365853636845493	0.0	0.3724108289033907	0.1452481712653023	0.3724108289033907	0.0
mp-1246424_Cr	0.0	0.3183858352884578	0.04922894099336332	0.3183858352884578	0.0	0.3206887054634583	0.04922894099336332	0.3206887054634583	0.0
mp-1246656_Cr	0.0	0.5426436972621383	0.34115114571227034	0.5426436972621383	0.0	0.5009412262832365	0.34115114571227034	0.5009412262832365	0.0
mp-1246666_Cr	0.0	0.6355289130454858	0.523407786071181	0.6355289130454858	0.0	0.3217652044439001	0.523407786071181	0.3217652044439001	0.0
mp-1246723_Cr	0.0	0.4746770837968143	0.07314162013835467	0.4746770837968143	0.0	0.4591823506029277	0.07314162013835467	0.4591823506029277	0.0
mp-1247082_Cr	0.0	0.46768811142895833	0.07915882058412213	0.46768811142895833	0.0	0.4357647575540471	0.07915882058412213	0.4357647575540471	0.0
mp-1247147_Cr	0.0	0.4299675040006522	0.07658640635611626	0.4299675040006522	0.0	0.44725561775150907	0.07658640635611626	0.44725561775150907	0.0
mp-1247249_Cr	0.0	0.4869700457922563	0.0653593708770666	0.4869700457922563	0.0	0.45567963491228564	0.0653593708770666	0.45567963491228564	0.0
mp-1247290_Cr	0.0	0.4708036069055255	0.07255134740516608	0.4708036069055255	0.0	0.4510562257825755	0.07255134740516608	0.4510562257825755	0.0
mp-1247293_Cr	0.0	0.4535013782901279	0.2113204670452214	0.4535013782901279	0.0	0.3289901210508345	0.2113204670452214	0.3289901210508345	0.0
mp-1247362_Cr	0.0	0.42047157353688835	0.2602787356926171	0.42047157353688835	0.0	0.6123748319768675	0.2602787356926171	0.6123748319768675	0.0
mp-1247504_Cr	0.0	0.45152535058487725	0.1414239571697908	0.45152535058487725	0.0	0.4799626707537329	0.1414239571697908	0.4799626707537329	0.0
mp-1247540_Cr	0.0	0.2641686195406659	0.15744485097533917	0.2641686195406659	0.0	0.38510669687047544	0.15744485097533917	0.38510669687047544	0.0
mp-1247595_Cr	0.0	0.29572111907824	0.41803564458743075	0.29572111907824	0.0	0.6431929488818595	0.41803564458743075	0.6431929488818595	0.0
mp-1247622_Cr	0.0	0.28920675215606556	0.47084089998346235	0.28920675215606556	0.0	0.6463107169034615	0.47084089998346235	0.6463107169034615	0.0
mp-1247642_Cr	0.0	0.2547674887032943	4.55477199780096e-06	0.2547674887032943	0.0	0.2547660299147523	4.55477199780096e-06	0.2547660299147523	0.0
mp-1247658_Cr	0.0	0.46493121718501734	0.11703076361977738	0.46493121718501734	0.0	0.42449144365440095	0.11703076361977738	0.42449144365440095	0.0
mp-1247700_Cr	0.0	0.42554851181330483	0.1681879618869077	0.42554851181330483	0.0	0.3945357980388811	0.1681879618869077	0.3945357980388811	0.0
mp-1251690_Cr	0.0	0.34734175110164084	0.5024458639859746	0.34734175110164084	0.0	0.6687107182919058	0.5024458639859746	0.6687107182919058	0.0
mp-1262600_Cr	0.0	0.33445455920665285	0.07207607368043474	0.33445455920665285	0.0	0.35995631645179077	0.07207607368043474	0.35995631645179077	0.0
mp-1275594_Cr	0.0	0.49951849216308286	0.20829730992157547	0.49951849216308286	0.0	0.5433993284148944	0.20829730992157547	0.5433993284148944	0.0
mp-1276717_Cr	0.0	0.4344951028810077	0.16114298436140947	0.4344951028810077	0.0	0.5038615853102253	0.16114298436140947	0.5038615853102253	0.0
mp-1277741_Cr	0.0	0.36982772417684734	0.08229497331226827	0.36982772417684734	0.0	0.36369437569583896	0.08229497331226827	0.36369437569583896	0.0
mp-1280547_Cr	0.0	0.44689812325938305	0.15537502163689126	0.44689812325938305	0.0	0.43276581184300655	0.15537502163689126	0.43276581184300655	0.0
mp-12905_Cr	0.0	0.1985814561579576	0.4894477638195521	0.1985814561579576	0.0	0.6508973079503315	0.4894477638195521	0.6508973079503315	0.0
mp-13007_Cr	0.0	0.31102262974955547	0.1082263004476032	0.31102262974955547	0.0	0.3923908759846247	0.1082263004476032	0.3923908759846247	0.0
mp-13008_Cr	0.0	0.3123498832893344	0.1078008229955036	0.3123498832893344	0.0	0.404634156162516	0.1078008229955036	0.404634156162516	0.0
mp-1302768_Cr	0.0	0.5063228419172989	0.29558004551262784	0.5063228419172989	0.0	0.43453385005464673	0.29558004551262784	0.43453385005464673	0.0
mp-1306095_Cr	0.0	0.5067934305965073	0.17785833671428905	0.5067934305965073	0.0	0.49228581427643475	0.17785833671428905	0.49228581427643475	0.0
mp-1326240_Cr	0.0	0.39933113192121567	0.07864782988043367	0.39933113192121567	0.0	0.39396738440938983	0.07864782988043367	0.39396738440938983	0.0
mp-1337174_Cr	0.0	0.3304028113158114	0.1456698822484411	0.3304028113158114	0.0	0.32425555663802347	0.1456698822484411	0.32425555663802347	0.0
mp-1340889_Cr	0.0	0.5353035892227607	0.12835652110061307	0.5353035892227607	0.0	0.45558315437052993	0.12835652110061307	0.45558315437052993	0.0
mp-1341686_Cr	0.0	0.6323887526725678	0.19324320482409071	0.6323887526725678	0.0	0.723090323459725	0.19324320482409071	0.723090323459725	0.0
mp-1346485_Cr	0.0	0.524892784416168	0.17718636083987274	0.524892784416168	0.0	0.6462684402831474	0.17718636083987274	0.6462684402831474	0.0
mp-1347006_Cr	0.0	0.5085355782282943	0.1605190701380774	0.5085355782282943	0.0	0.573798736742927	0.1605190701380774	0.573798736742927	0.0
mp-1367307_Cr	0.0	0.44861775590460506	0.052555354232825355	0.44861775590460506	0.0	0.45857821645181973	0.052555354232825355	0.45857821645181973	0.0
mp-1372734_Cr	0.0	0.27077660411549276	0.3876966280204403	0.27077660411549276	0.0	0.49971437316177447	0.3876966280204403	0.49971437316177447	0.0
mp-1372858_Cr	0.0	0.29410921279859564	0.5830632219610179	0.29410921279859564	0.0	0.7620976874628304	0.5830632219610179	0.7620976874628304	0.0
mp-1378182_Cr	0.0	0.38495630639555994	0.1092920426294895	0.38495630639555994	0.0	0.39435531914687544	0.1092920426294895	0.39435531914687544	0.0
mp-1384096_Cr	0.0	0.4235938161457441	0.11879425472945397	0.4235938161457441	0.0	0.48536744596507286	0.11879425472945397	0.48536744596507286	0.0
mp-1386418_Cr	0.0	0.45021261006530455	0.19663736340856158	0.45021261006530455	0.0	0.5119253729006475	0.19663736340856158	0.5119253729006475	0.0
mp-1387606_Cr	0.0	0.39763705843990027	1.0841614399669872	0.39763705843990027	0.0	1.2749991845685924	1.0841614399669872	1.2749991845685924	0.0
mp-1388415_Cr	0.0	0.27509516677016965	0.5397568205055888	0.27509516677016965	0.0	0.6876001004357699	0.5397568205055888	0.6876001004357699	0.0
